customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-04187,Female,0,No,Yes,26,Yes,No,No,No,No,No,Two year,Yes,Mailed check,33.08,865.61,No
CUS-04188,Female,0,No,Yes,10,Yes,No,DSL,No,No internet service,No,One year,Yes,Bank transfer (automatic),29.06,300.02,Yes
CUS-04189,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Electronic check,80.8,918.14,Yes
CUS-04190,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No internet service,Yes,Two year,Yes,Mailed check,58.03,2396.37,Yes
CUS-04191,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),63.94,726.44,No
CUS-04192,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.74,193.54,Yes
CUS-04193,Male,0,No,Yes,2,No,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.56,127.51,Yes
CUS-04194,Male,0,No,No,39,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Credit card (automatic),27.9,1061.2,Yes
CUS-04195,Female,0,Yes,No,23,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,28.8,659.98,No
CUS-04196,Male,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),62.42,2938.31,Yes
CUS-04197,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,No internet service,No,Two year,No,Electronic check,63.31,2743.2,No
CUS-04198,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,105.14,4355.24,No
CUS-04199,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Bank transfer (automatic),51.04,1499.83,Yes
CUS-04200,Female,0,No,Yes,16,No,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.69,1337.23,No
CUS-04201,Female,0,No,No,67,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),48.31,3141.98,Yes
CUS-04202,Female,0,No,No,60,Yes,No,Fiber optic,No,No internet service,No internet service,One year,Yes,Electronic check,48.79,2903.27,No
CUS-04203,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),88.88,343.85,Yes
CUS-04204,Female,0,No,No,16,No,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),74.2,1193.7,No
CUS-04205,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),55.29,2249.84,No
CUS-04206,Female,0,No,No,6,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),66.33,383.58,Yes
CUS-04207,Female,0,No,No,42,Yes,No,Fiber optic,No internet service,No,No,Two year,Yes,Mailed check,102.44,4388.73,Yes
CUS-04208,Female,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.59,5394.27,No
CUS-04209,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),111.46,3242.73,No
CUS-04210,Male,1,No,No,23,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Electronic check,105.69,2482.43,No
CUS-04211,Female,0,No,Yes,42,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,84.95,3467.0,No
CUS-04212,Male,0,No,Yes,12,Yes,No,DSL,No internet service,No,Yes,Two year,No,Electronic check,37.0,451.24,No
CUS-04213,Male,1,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.19,3633.35,Yes
CUS-04214,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No internet service,One year,No,Credit card (automatic),73.46,4410.83,No
CUS-04215,Male,0,No,No,51,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),21.38,1083.17,No
CUS-04216,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),86.13,2546.74,Yes
CUS-04217,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Bank transfer (automatic),116.0,2097.37,Yes
CUS-04218,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,100.75,4406.34,Yes
CUS-04219,Female,0,Yes,No,54,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,86.79,4639.36,No
CUS-04220,Male,0,Yes,Yes,66,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Mailed check,85.79,5611.61,Yes
CUS-04221,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.7,1453.08,No
CUS-04222,Male,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.03,3342.82,No
CUS-04223,Male,0,No,No,12,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.67,748.64,Yes
CUS-04224,Female,0,No,Yes,71,Yes,No,Fiber optic,No internet service,Yes,Yes,Two year,No,Electronic check,84.04,5901.34,Yes
CUS-04225,Female,0,Yes,No,14,Yes,Yes,DSL,No,No internet service,No,One year,No,Mailed check,75.27,1014.94,No
CUS-04226,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,One year,No,Bank transfer (automatic),102.41,4186.84,Yes
CUS-04227,Female,1,No,No,48,Yes,No,DSL,Yes,No,Yes,One year,No,Mailed check,54.63,2527.79,No
CUS-04228,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Mailed check,59.63,1409.15,No
CUS-04229,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),42.92,2858.8,No
CUS-04230,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,One year,No,Mailed check,81.86,1325.09,No
CUS-04231,Male,1,Yes,No,38,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),57.03,2247.64,Yes
CUS-04232,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),72.86,2085.5,No
CUS-04233,Female,0,Yes,Yes,33,Yes,No,DSL,No,No internet service,Yes,One year,No,Bank transfer (automatic),24.06,783.55,No
CUS-04234,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),88.44,2127.94,No
CUS-04235,Female,1,Yes,No,70,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,71.26,4793.14,Yes
CUS-04236,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),92.22,379.17,Yes
CUS-04237,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.0,1458.96,Yes
CUS-04238,Female,0,No,Yes,10,No,Yes,Fiber optic,No internet service,Yes,No,One year,Yes,Mailed check,103.55,1022.88,Yes
CUS-04239,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,105.08,3692.35,Yes
CUS-04240,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.71,1929.2,Yes
CUS-04241,Male,1,Yes,No,4,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,27.53,108.17,Yes
CUS-04242,Female,1,No,No,8,Yes,No,DSL,Yes,No,No internet service,Two year,Yes,Mailed check,68.72,560.98,No
CUS-04243,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),82.7,2280.38,Yes
CUS-04244,Female,0,Yes,Yes,36,No,No phone service,DSL,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),77.94,2940.08,No
CUS-04245,Male,0,No,No,9,Yes,No,DSL,No,Yes,Yes,Two year,No,Electronic check,107.77,955.65,No
CUS-04246,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,109.82,4512.53,No
CUS-04247,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.21,1999.14,Yes
CUS-04248,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),82.23,2893.28,No
CUS-04249,Male,0,No,No,41,Yes,No,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.98,1263.51,No
CUS-04250,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,No internet service,No,One year,No,Electronic check,57.33,1454.39,Yes
CUS-04251,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.01,202.21,Yes
CUS-04252,Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,52.58,50.87,No
CUS-04253,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),90.74,1846.46,No
CUS-04254,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.8,3024.52,No
CUS-04255,Female,0,No,No,69,No,No,DSL,No,No,Yes,One year,Yes,Credit card (automatic),68.26,4664.79,No
CUS-04256,Female,0,No,Yes,52,No,No,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),42.77,2260.62,No
CUS-04257,Female,0,No,No,64,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,34.72,2129.52,No
CUS-04258,Male,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,One year,No,Mailed check,58.94,1282.06,No
CUS-04259,Male,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,No,Mailed check,23.77,591.53,No
CUS-04260,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,33.95,2300.99,Yes
CUS-04261,Female,0,No,No,26,No,Yes,Fiber optic,No internet service,No,No,One year,Yes,Mailed check,99.85,2538.12,No
CUS-04262,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,61.74,1745.67,No
CUS-04263,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,Yes,No internet service,Two year,Yes,Electronic check,115.64,5984.01,No
CUS-04264,Male,0,Yes,No,63,Yes,No,DSL,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),18.44,1125.24,No
CUS-04265,Male,1,No,No,45,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,110.06,4783.81,No
CUS-04266,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.24,4720.59,No
CUS-04267,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,80.31,3134.99,Yes
CUS-04268,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,102.04,3502.82,Yes
CUS-04269,Female,0,Yes,No,46,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.68,3556.28,No
CUS-04270,Female,1,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.49,1517.71,Yes
CUS-04271,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.53,316.29,No
CUS-04272,Female,1,No,No,6,No,Yes,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),105.32,658.52,Yes
CUS-04273,Female,0,No,No,13,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,No,Mailed check,69.99,898.31,Yes
CUS-04274,Male,0,No,Yes,46,No,No,DSL,Yes,No internet service,No,One year,Yes,Electronic check,30.6,1381.58,No
CUS-04275,Male,1,No,No,33,No,No,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,100.15,3287.87,Yes
CUS-04276,Male,0,No,No,62,Yes,No phone service,Fiber optic,No internet service,No internet service,No,One year,No,Credit card (automatic),70.98,4193.36,No
CUS-04277,Female,0,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),50.62,3198.94,Yes
CUS-04278,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),117.33,6890.32,Yes
CUS-04279,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.45,1322.48,No
CUS-04280,Female,0,No,No,60,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,34.46,2157.57,No
CUS-04281,Female,0,No,Yes,24,No,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.97,1800.51,No
CUS-04282,Female,0,Yes,No,50,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),44.7,2255.11,No
CUS-04283,Female,0,Yes,Yes,33,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.21,1889.34,No
CUS-04284,Male,1,No,No,7,No,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,42.05,305.51,No
CUS-04285,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),96.26,4527.54,No
CUS-04286,Female,0,No,No,62,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,45.46,2924.23,No
CUS-04287,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),102.22,104.19,Yes
CUS-04288,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),91.59,6056.02,No
CUS-04289,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Credit card (automatic),47.78,2156.24,No
CUS-04290,Male,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,97.9,5409.05,No
CUS-04291,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),49.88,3385.24,Yes
CUS-04292,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),58.66,3958.82,No
CUS-04293,Male,0,Yes,No,54,Yes,No,DSL,Yes,No internet service,No,One year,No,Mailed check,25.83,1385.45,No
CUS-04294,Male,0,No,No,63,Yes,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),74.88,4815.37,No
CUS-04295,Female,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.63,5629.64,No
CUS-04296,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),80.3,4346.63,No
CUS-04297,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,73.17,3882.19,No
CUS-04298,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),107.79,7140.25,Yes
CUS-04299,Female,1,Yes,Yes,37,Yes,Yes,DSL,No,No internet service,No,Two year,Yes,Bank transfer (automatic),62.13,2403.98,No
CUS-04300,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No internet service,Two year,No,Credit card (automatic),117.58,1373.27,No
CUS-04301,Female,0,No,No,59,No,No,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,64.07,3639.43,No
CUS-04302,Female,0,No,No,20,Yes,Yes,DSL,No,No internet service,Yes,Two year,No,Bank transfer (automatic),82.33,1642.72,No
CUS-04303,Female,1,Yes,No,32,Yes,No phone service,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),22.64,720.56,Yes
CUS-04304,Male,1,No,Yes,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.85,6267.18,Yes
CUS-04305,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,49.95,2094.93,No
CUS-04306,Female,0,No,No,66,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),30.77,1971.19,No
CUS-04307,Female,0,Yes,Yes,55,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.81,1859.16,No
CUS-04308,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,Credit card (automatic),68.83,1085.9,No
CUS-04309,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.96,5691.77,Yes
CUS-04310,Male,0,Yes,No,68,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,88.33,6047.79,Yes
CUS-04311,Male,0,No,No,52,Yes,No phone service,DSL,Yes,No,No,One year,Yes,Credit card (automatic),62.61,3099.86,No
CUS-04312,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,104.47,4050.22,No
CUS-04313,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),24.85,1122.19,No
CUS-04314,Male,0,No,No,41,Yes,Yes,DSL,No internet service,Yes,No,One year,Yes,Mailed check,30.14,1219.54,No
CUS-04315,Male,1,No,Yes,5,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,No,Electronic check,40.79,212.33,Yes
CUS-04316,Male,0,Yes,No,66,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),28.17,1929.5,Yes
CUS-04317,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,Two year,No,Bank transfer (automatic),93.59,476.61,Yes
CUS-04318,Female,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.29,3252.75,No
CUS-04319,Male,0,No,Yes,3,No,Yes,Fiber optic,Yes,No internet service,Yes,Two year,No,Mailed check,78.43,223.61,No
CUS-04320,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),94.49,731.6,Yes
CUS-04321,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),72.72,1940.36,No
CUS-04322,Female,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Electronic check,71.35,3908.21,No
CUS-04323,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Mailed check,63.03,1777.57,No
CUS-04324,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,87.55,1174.06,No
CUS-04325,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,70.96,352.2,Yes
CUS-04326,Male,0,No,No,27,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,58.36,1643.3,No
CUS-04327,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.78,5438.33,No
CUS-04328,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.15,3387.46,No
CUS-04329,Female,0,No,Yes,3,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,98.81,302.61,No
CUS-04330,Male,0,Yes,No,30,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,62.71,1947.93,No
CUS-04331,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,78.76,743.16,Yes
CUS-04332,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.14,59.88,Yes
CUS-04333,Male,0,No,No,23,Yes,Yes,DSL,No internet service,Yes,No internet service,Two year,Yes,Mailed check,70.02,1616.91,No
CUS-04334,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.36,6019.2,Yes
CUS-04335,Male,0,Yes,Yes,32,No,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,101.79,3351.14,No
CUS-04336,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Electronic check,24.12,147.65,No
CUS-04337,Female,1,Yes,No,49,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,34.47,1736.95,Yes
CUS-04338,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No internet service,No,Two year,Yes,Bank transfer (automatic),76.04,1117.79,No
CUS-04339,Male,0,No,Yes,58,No,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.35,5166.9,No
CUS-04340,Female,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),84.08,4315.96,No
CUS-04341,Female,0,Yes,No,30,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.95,1252.36,No
CUS-04342,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,83.44,3293.95,Yes
CUS-04343,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.19,3866.94,No
CUS-04344,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.49,2624.54,Yes
CUS-04345,Female,0,Yes,No,48,Yes,No,DSL,No,No internet service,No,Month-to-month,No,Credit card (automatic),106.47,5022.92,No
CUS-04346,Male,1,No,No,68,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),71.0,4972.42,No
CUS-04347,Female,0,Yes,Yes,7,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,104.24,759.84,No
CUS-04348,Female,0,No,No,47,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.8,2906.16,Yes
CUS-04349,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),81.29,3385.3,No
CUS-04350,Female,0,No,Yes,16,Yes,No,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,99.7,1588.46,No
CUS-04351,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.88,1142.1,No
CUS-04352,Male,0,No,No,63,Yes,No,No,No,Yes,No internet service,One year,No,Electronic check,103.76,6675.57,Yes
CUS-04353,Female,1,Yes,No,46,No,Yes,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.15,2419.68,Yes
CUS-04354,Male,0,No,No,45,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,38.2,1705.34,No
CUS-04355,Male,0,No,No,41,Yes,No,DSL,No,No,No internet service,One year,Yes,Mailed check,92.01,3801.58,No
CUS-04356,Female,0,No,No,25,No,No,DSL,No,Yes,No,One year,Yes,Electronic check,51.48,1309.91,No
CUS-04357,Female,0,No,Yes,50,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Electronic check,113.34,5425.28,No
CUS-04358,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),98.45,6691.61,No
CUS-04359,Male,0,Yes,No,52,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,41.05,2137.22,Yes
CUS-04360,Female,0,No,No,31,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.65,3449.08,Yes
CUS-04361,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No,Two year,No,Credit card (automatic),54.37,1923.09,No
CUS-04362,Male,0,Yes,Yes,22,No,No,DSL,Yes,No,No,One year,No,Bank transfer (automatic),73.79,1574.58,No
CUS-04363,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,25.35,674.57,Yes
CUS-04364,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No internet service,One year,Yes,Mailed check,22.16,45.48,No
CUS-04365,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No internet service,No,One year,No,Credit card (automatic),47.56,1026.94,No
CUS-04366,Male,1,No,Yes,53,Yes,Yes,DSL,No,No internet service,No,Month-to-month,No,Credit card (automatic),19.23,1046.04,Yes
